,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
67962,12.0,12.690183639526367,31.247845487368416,27.678026104757862,25.609817663349187,9.23,murreiv01,Ivan,Murrell
67971,11.0,13.06998348236084,30.33255168092052,30.738824145468605,28.85133258977421,13.86,murtada01,Danny,Murtaugh
68014,58.0,43.39920520782471,120.3376117216971,105.98375588537718,87.4879466369626,46.18,musiast01,Stan,Musial
68076,5.0,11.706791877746582,14.152957558699025,13.804598601620508,14.491270686959485,5.34,myattgl01,Glenn,Myatt
68094,9.0,13.83680534362793,23.437764575733716,22.472268966268906,25.42893367632108,12.43,myerbu01,Buddy,Myer
68113,4.0,9.103446006774902,16.452342325740425,15.712874337150442,20.884102902571577,8.67,myersbi01,Billy,Myers
68277,4.0,-3.6228675842285156,13.606333126696406,13.872864643507018,19.26024980470625,6.79,nadyxa01,Xavier,Nady
68285,40.0,43.39265823364258,92.19945888584282,89.52682743417681,90.24101847015012,47.11,naehrti01,Tim,Naehring
68367,66.0,66.76758098602295,143.4165834970725,155.6692584160929,141.67788550838677,71.2,napolmi01,Mike,Napoli
68381,3.0,6.732606887817383,12.662373458450038,12.250809143118762,14.028501731624033,3.41,naragha01,Hal,Naragon
68487,21.0,19.510921478271484,45.718782579703415,49.099556336940914,46.25603715628519,21.63,navada01,Daniel,Nava
68501,32.0,29.125986099243164,58.43909503827864,61.671021343969215,57.93656597687309,27.63,navardi01,Dioner,Navarro
68591,3.0,2.5608158111572266,6.330356483352588,7.758330774953915,11.065252806989164,3.63,nealch01,Charlie,Neal
68592,18.0,17.140209197998047,48.08615820477996,42.65497353538396,43.96682363793083,21.63,nealch01,Charlie,Neal
68669,5.0,12.650197982788086,12.138657300134085,13.254733291511286,18.41532322206232,5.42,nehfar01,Art,Nehf
68690,11.0,14.262657165527344,16.94938033814946,18.320568668641975,24.03395948914049,11.1,neisbe01,Bernie,Neis
68691,18.0,21.99131965637207,44.70350642573297,43.944265365032365,53.069761765042124,26.41,neisbe01,Bernie,Neis
68721,7.0,5.046128273010254,13.368467808991838,15.33601629338775,20.35768182897649,8.62,nelsoch01,Chris,Nelson
68731,4.0,2.2174253463745117,12.27552700568307,9.868972718541915,16.8967157269658,5.19,nelsoda01,Dave,Nelson
68815,13.0,13.492383003234863,48.101500134212664,42.2676912689193,35.43683526908585,18.03,nelsoro01,Rocky,Nelson
68894,14.0,9.892316818237305,26.142200513343983,24.93494783223094,24.11918810012765,9.75,nettlgr01,Graig,Nettles
68916,11.0,11.87807559967041,19.56567681071119,19.317136435277945,22.15964984745639,8.86,neunjo01,Johnny,Neun
68940,33.0,26.81996250152588,76.69852452025128,76.31526792431205,62.66688727365825,30.94,nevinph01,Phil,Nevin
68942,31.0,23.822583198547363,61.74065284241726,60.387844409685435,56.35479297416165,28.13,nevinph01,Phil,Nevin
68954,1.0,1.3483390808105469,7.973297984802503,8.731864962554194,9.990519546738362,2.42,newcodo01,Don,Newcombe
68955,1.0,5.845842361450195,8.089833427221418,9.504599115768361,14.215738016914038,1.79,newcodo01,Don,Newcombe
68968,25.0,18.97663116455078,46.524131656347514,46.082072315501534,41.05738259624629,23.22,newfima01,Marc,Newfield
68977,12.0,10.430868148803711,28.30521894303766,28.15719290765771,33.01963795740431,13.48,newhada01,David,Newhan
69010,12.0,12.617566108703613,28.014448180617794,26.461143564832494,26.19308542791226,15.94,newmaal01,Al,Newman
69029,3.0,7.098423004150391,17.1922452019506,17.43201290856487,19.58033603115043,7.29,newmaje01,Jeff,Newman
69082,22.0,22.951098442077637,49.31923056097919,46.03845485851105,40.81452855075355,20.0,newsosk01,Skeeter,Newsome
69147,16.0,6.797494888305664,24.6186584129862,23.18985556966618,30.458527350659136,12.93,nichobi01,Bill,Nicholson
69216,20.0,20.96505355834961,46.19421854472759,43.651530164283336,46.12180622429295,21.84,nichore01,Reid,Nichols
69277,1.0,4.472648620605469,10.05435246003902,11.11633890375957,13.192295701075743,4.04,nicosst01,Steve,Nicosia
69312,5.0,9.970802307128906,13.326674891478795,14.78426238818102,13.720888927167898,6.0,niehobe01,Bert,Niehoff
69390,3.0,7.086627960205078,10.987614439600303,10.951541028337527,20.467562099985884,6.35,niemabo01,Bob,Nieman
69419,1.0,-4.307704925537109,7.5702580536585415,7.808272879075179,9.004361111017165,1.35,niesejo01,Jonathon,Niese
69489,18.0,19.863232612609863,37.27265962703223,41.22633955518033,36.357036745414575,20.71,nilesha01,Harry,Niles
69503,62.0,67.61885356903076,156.38233164920112,150.7303414054853,141.0558676956109,66.34,nilssda01,Dave,Nilsson
69566,7.0,4.962902069091797,23.954776280797226,24.44066346994559,21.278381147327877,9.41,nixla01,Laynce,Nix
69575,7.0,10.838414192199707,13.195682970586468,13.889132023822086,15.211389993770858,5.4,nixonal01,Al,Nixon
69597,8.0,5.684210777282715,19.460690881839973,21.116425669424707,19.749634832233212,8.92,nixonot01,Otis,Nixon
69610,6.0,3.411436080932617,11.621809176078724,11.626747609275721,12.975154648021888,4.14,nixonru01,Russ,Nixon
69666,6.0,1.532649040222168,16.077944646441633,16.431526722610528,16.581254043186096,5.82,nokesma01,Matt,Nokes
69694,6.0,1.4178466796875,10.896682533970036,11.061633478200513,12.786386585815379,3.27,nolanjo01,Joe,Nolan
69788,4.0,1.7703657150268555,11.787566212359522,13.037228134750436,14.181621086649393,3.18,nordhwa01,Wayne,Nordhagen
69804,1.0,1.5884170532226562,10.484827775821671,10.08720686826394,13.900958293755863,4.39,norenir01,Irv,Noren
69832,0.0,-0.45444774627685547,6.03035199390326,8.195927670534893,5.827532517352985,0.8,normafr01,Fred,Norman
69865,24.0,21.445595741271973,57.64654433644189,62.93165739670853,50.99052468500007,29.09,norride01,Derek,Norris
69893,12.0,7.803544998168945,14.68944669438212,18.212008454774946,27.525828626167822,14.71,northbi01,Bill,North
69913,29.0,28.053442001342773,73.98281110158118,62.56467593778086,60.8461654711319,30.63,northji01,Jim,Northrup
69935,7.0,2.8072166442871094,3.157835453832597,6.18300054136969,14.714709036249126,5.27,northro01,Ron,Northey
69936,5.0,2.783726692199707,7.109918144227038,8.602468129736376,16.657960681729364,5.79,northro01,Ron,Northey
69954,7.0,-0.03622913360595703,12.116147691200801,12.646306580427662,14.601280592544072,6.31,nortogr01,Greg,Norton
70024,7.0,15.468443870544434,16.51861979746146,15.64304439300464,18.144710040219692,5.9,nunamle01,Les,Nunamaker
70104,6.0,4.268394470214844,20.768118800198323,20.59306841032069,28.182038955079364,12.4,nunnajo01,Jon,Nunnally
70135,2.0,1.2368555068969727,9.31862241029797,9.14977888688933,8.944948080589462,1.53,nuxhajo01,Joe,Nuxhall
70160,82.0,50.15695285797119,80.52694623653608,84.44864493925931,81.71129696690168,49.24,oakesre01,Rebel,Oakes
70212,10.0,10.640998840332031,18.627701879022183,18.172053045598815,19.986094536116486,6.21,oberkke01,Ken,Oberkfell
70230,0.0,1.646672248840332,4.842553050220417,6.051192513840423,9.810098351762896,2.0,oberrmi01,Mike,O'Berry
70306,8.0,12.01636028289795,24.816927589737258,21.408918548630584,23.597704044009525,10.09,obriejo03,Johnny,O'Brien
70324,27.0,27.871249198913574,67.7622685285023,68.10230512435908,56.038722610940624,29.95,obriepe03,Pete,O'Brien
70332,1.0,1.131500244140625,12.102802264308103,11.506415716533859,15.690683474604576,4.85,obriesy01,Syd,O'Brien
70333,5.0,7.515476226806641,17.012696682892667,17.07920164764056,18.5367362994549,5.76,obriesy01,Syd,O'Brien
70359,10.0,7.482234001159668,18.348858614524215,18.159555115477744,28.581011380994617,11.7,ochoaal01,Alex,Ochoa
70360,21.0,24.411863327026367,53.96844850353038,55.91999586411718,51.05439521970422,27.33,ochoaal01,Alex,Ochoa
70377,18.0,23.112088203430176,49.98223604154914,44.9983796948914,45.54443041017135,22.61,oconnda02,Danny,O'Connell
70456,3.0,5.813504219055176,13.104562556718736,14.067232626279285,17.63541674758121,5.45,odeake01,Ken,O'Dea
70472,0.0,-0.27115726470947266,5.527696448455629,7.3521290007135285,7.849299639537932,1.26,odellbi01,Billy,O'Dell
70529,46.0,32.96525287628174,86.25378166191726,80.17402669249648,66.40864271540043,27.53,odoulle01,Lefty,O'Doul
70567,13.0,19.099849700927734,33.285805328044184,31.748544809127715,35.167117441829724,14.92,oestero01,Ron,Oester
70607,10.0,7.54682731628418,15.898454656659364,17.163823626137088,20.122392285948724,7.81,offerjo01,Jose,Offerman
70608,3.0,-1.2462072372436523,9.561383505687587,9.596463790419001,16.409917044069214,4.62,offerjo01,Jose,Offerman
70676,53.0,43.21293258666992,103.35067401713715,95.56838604210597,83.42313826726699,44.45,oglivbe01,Ben,Oglivie
70745,5.0,7.980273246765137,14.506043039346178,17.154134415338106,18.49911474171895,8.46,ojedaau01,Augie,Ojeda
70814,11.0,15.465717315673828,21.539681431307642,22.969544255396,19.701547601340906,10.49,oldriru01,Rube,Oldring
70841,28.0,23.19719409942627,56.30435265985094,55.4751946307563,48.92237486501595,28.23,oleartr01,Troy,O'Leary
70859,37.0,26.42454719543457,63.377608462637745,63.9797769207549,54.674749456349836,27.84,olerujo01,John,Olerud
70902,16.0,9.680624961853027,22.782574393519617,22.107238528149715,19.36101655943616,7.77,olivato01,Tony,Oliva
70921,8.0,10.934786796569824,19.485369808699126,19.62565958003759,21.93284731334215,8.97,oliveal01,Al,Oliver
70922,23.0,20.891550064086914,51.65039559368371,48.308096107674714,38.9147243191377,17.46,oliveal01,Al,Oliver
70974,0.0,2.8318405151367188,9.807089301128904,9.076341429408675,15.8581611873275,3.53,olivege01,Gene,Oliver
71002,4.0,0.7707433700561523,11.819262258827948,11.403087608636952,15.589027306211289,4.36,olivena01,Nate,Oliver
71037,1.0,5.797730445861816,9.013832191220118,11.578297184985164,14.284787760159894,2.75,olmedra01,Ray,Olmedo
71043,4.0,4.0098724365234375,7.867120178127383,9.00067722200155,12.938735717753573,4.16,olmolu01,Luis,Olmo
71154,14.0,13.811598777770996,36.33533649235486,34.25680069112427,30.947169754597056,15.01,omallto01,Tom,O'Malley
71202,4.0,13.06555461883545,21.26096775666478,23.962766529060257,23.818091657705562,9.3,oneilja01,Jack,O'Neill
71239,70.0,79.54421424865723,170.31505601173345,163.61336996140002,159.62944550508072,82.85,oneilpa01,Paul,O'Neill
71283,3.0,5.516524314880371,17.319595368968812,17.273669666507267,19.374601784406067,7.26,ontivst01,Steve,Ontiveros
71305,17.0,18.619659423828125,38.93994421189101,38.25522638891389,37.821609080585866,20.84,oquenjo01,Jose,Oquendo
71338,32.0,31.128504753112793,65.41893083850584,68.43280565047192,57.39125516588456,31.68,ordonma01,Magglio,Ordonez
71347,5.0,4.12493896484375,14.561090401595983,15.159664235689071,15.616551509061043,5.44,ordonre01,Rey,Ordonez
71489,24.0,25.00594711303711,38.066325874977174,38.66142464950825,48.402080240096694,24.46,orsater01,Ernie,Orsatti
71510,7.0,14.974165916442871,30.03452396442985,29.786310008683824,32.77708509946723,14.78,orsuljo01,Joe,Orsulak
71526,4.0,3.950188636779785,19.43557812175905,18.02713866742606,19.419788776662195,7.15,ortajo01,Jorge,Orta
71561,5.0,11.345620155334473,8.60612359707827,10.038738422941293,15.822701658635246,5.49,orthal01,Al,Orth
71582,127.0,132.276762008667,237.02573507545918,253.29689773733168,290.10867688161136,120.76,ortizda01,David,Ortiz
71611,9.0,9.195493698120117,14.368265765892865,15.036999897473791,17.174200377283526,5.71,ortizju01,Junior,Ortiz
71636,8.0,6.7045183181762695,16.301072943130748,16.843534790803098,17.98009006579793,5.11,ortizro01,Roberto,Ortiz
71776,4.0,7.151279449462891,11.866085507067261,11.56429197778532,11.891626758537221,3.16,osterfr01,Fritz,Ostermueller
71875,10.0,12.06368637084961,26.64829487105947,26.55913911664554,23.815903827228787,9.84,otisam01,Amos,Otis
71920,22.0,20.578393936157227,45.29428873712229,42.96444530153691,39.86259016897244,19.03,otted01,Ed,Ott
72001,35.0,24.423243522644043,54.30461764337736,56.28189977890759,52.354011242929786,26.94,overbly01,Lyle,Overbay
72054,6.0,7.5798540115356445,13.69286421252589,11.999942781249857,13.68503965058581,3.56,owenma01,Marv,Owen
72067,11.0,12.537858009338379,22.55928799072694,20.497032847044032,28.485420728506732,10.45,owenmi01,Mickey,Owen
72076,20.0,14.194290161132812,26.862796285430967,28.535045805625796,29.468950858469576,12.53,owenser01,Eric,Owens
72119,28.0,19.05423069000244,35.53916400469251,34.7842131183448,37.08877091100269,18.98,owensp01,Spike,Owen
72149,1.0,-1.9718990325927734,4.787100233023509,7.0892138644742,7.213634840865723,1.79,oylerra01,Ray,Oyler
72163,6.0,7.550236701965332,12.056218662062687,12.948565383730482,17.712460637371585,4.39,ozunapa01,Pablo,Ozuna
72164,3.0,1.6612606048583984,9.843593421386572,11.022929780500995,15.714623846513543,4.52,ozunapa01,Pablo,Ozuna
72187,0.0,0.13397979736328125,9.482276369406076,10.953575121436657,13.156266733425799,4.01,pachejo01,Jordan,Pacheco
72211,12.0,11.62293529510498,26.19848660444851,25.08397197784895,32.021663387273726,11.23,pacioto01,Tom,Paciorek
72220,8.0,5.115211486816406,7.348013393793067,9.703730932102019,11.531850424077998,3.32,package01,Gene,Packard
72250,7.0,10.793055534362793,15.737418494707612,16.437092680425863,15.88618539251349,4.95,padgedo01,Don,Padgett
72297,15.0,14.664186477661133,30.84588679833749,29.330616953570303,33.16224499056146,15.33,pafkoan01,Andy,Pafko
72308,55.0,57.349002838134766,106.82014457727652,110.91689681883852,109.98297912735231,53.57,paganan01,Angel,Pagan
72333,5.0,9.268510818481445,17.298649415939103,16.494872187784093,19.844421248421682,7.7,paganjo01,Jose,Pagan
72376,14.0,18.205864906311035,48.987333033027056,44.169058197077064,43.557201752332176,19.7,pagliji01,Jim,Pagliaroni
72389,27.0,29.992342948913574,62.009569361122075,61.35479785270274,61.17390162449936,29.85,paglimi01,Mike,Pagliarulo
72407,10.0,17.498291015625,31.352457504657938,31.014583085009093,32.27520441773739,15.27,pagnoto01,Tom,Pagnozzi
72492,6.0,1.934220314025879,13.031762267434232,13.229736139892694,15.215498690901853,5.45,palmede01,Dean,Palmer
72541,6.0,6.736726760864258,16.097999402376068,16.919373750422352,18.013315484678976,8.41,palmeor01,Orlando,Palmeiro
72561,60.0,59.32139015197754,149.7210223591692,147.8117084267259,117.97704979370229,64.6,palmera01,Rafael,Palmeiro
72654,2.0,-0.4117593765258789,9.790039829991649,9.865339749694304,10.107006609644355,2.75,pappami01,Milt,Pappas
72680,17.0,11.737205505371094,33.62461254669344,35.016801697240346,31.23884316912281,14.97,paredji01,Jimmy,Paredes
72712,13.0,9.989143371582031,26.842458944487063,27.523294907197794,26.133537408475405,9.98,parenma01,Mark,Parent
72777,56.0,50.9382266998291,119.09802737281333,111.6607426074321,98.48566111189541,52.26,parkeda01,Dave,Parker
72817,59.0,43.1929407119751,101.07895359788742,89.71053353374555,84.79834535334601,41.17,parkewe01,Wes,Parker
72869,0.0,2.790581703186035,6.96187690819081,8.24786286457394,10.450998037346288,2.33,parneme01,Mel,Parnell
72951,26.0,21.807427406311035,53.41153933435076,51.29499745583132,45.91446868633527,21.28,parrila01,Larry,Parrish
72952,26.0,26.664270401000977,67.71219457729298,63.55751987381427,57.46748184754537,26.17,parrila01,Larry,Parrish
72972,22.0,20.38603401184082,41.472348501920465,42.824851137367205,44.97577908984207,24.39,parrila02,Lance,Parrish
73025,17.0,14.386642456054688,29.56350947462383,31.533746853170868,31.17059280030923,15.17,partero01,Roy,Partee
73038,11.0,12.808818817138672,24.346773929537644,25.397862051440296,23.6855714214545,9.97,paschbe01,Ben,Paschal
73083,4.0,11.059086799621582,14.427645524379383,14.521152613804077,14.20967127666146,5.44,paskedo01,Dode,Paskert
73148,5.0,7.307167053222656,12.072703415682248,12.186014408905645,14.513297523581905,3.42,patekfr01,Freddie,Patek
73192,3.0,3.188474655151367,8.766082397360456,11.010660318954734,13.97267330373366,4.58,patteco01,Corey,Patterson
73193,33.0,33.664384841918945,60.260693318793756,65.45832205788409,67.50711591889998,34.54,patteco01,Corey,Patterson
73221,8.0,5.050112724304199,22.84313536332216,24.263964753388315,22.695649045703902,8.61,patteer01,Eric,Patterson
73313,36.0,39.1488676071167,74.54939782691804,72.57849420343169,67.38109216092342,41.08,paulege01,Gene,Paulette
73331,5.0,8.057489395141602,13.438457388679979,15.792588759012194,19.17979186916767,5.97,pauliro01,Ronny,Paulino
73341,9.0,5.839236259460449,17.970578203684084,18.253882449387334,18.28173736886901,6.46,pauljo01,Josh,Paul
73421,19.0,14.303155899047852,24.50145546705884,27.225638739797894,21.183154689010056,9.84,paynefr01,Fred,Payne
73442,1.0,9.142439842224121,10.001358236710708,11.59532535360158,24.367695889112724,6.28,paytoja01,Jay,Payton
73466,14.0,13.262856483459473,19.4469431080225,21.865851826674643,25.700790326572857,13.98,peacojo01,Johnny,Peacock
73467,6.0,9.842166900634766,11.957921616204988,14.447531533959406,19.477527683180625,7.96,peacojo01,Johnny,Peacock
73567,3.0,3.4270763397216797,7.577274012076479,9.507187655410707,10.353180156175355,2.4,peavyja01,Jake,Peavy
73580,9.0,8.786590576171875,8.693233243917177,10.060463351553189,15.041749591895439,3.35,peckha01,Hal,Peck
73598,23.0,23.410978317260742,38.85721540405616,39.821646744378974,38.68673705624172,22.88,peckiro01,Roger,Peckinpaugh
73607,16.0,12.88733196258545,26.272262240718995,27.832111350161657,27.92952658390411,12.25,pecotbi01,Bill,Pecota
73699,16.0,9.990915298461914,21.43839551081549,20.956967030356132,22.961080757216173,11.72,pellaed01,Eddie,Pellagrini
73840,10.0,9.014140129089355,21.044237195926033,22.173733193915247,25.834179198405383,9.49,penara02,Ramiro,Pena
73847,28.0,22.72273349761963,50.80799642551251,45.468421325073884,44.688496227209065,21.18,penaro01,Roberto,Pena
73865,8.0,4.7235517501831055,12.559108526781163,12.91922112419978,14.346996039493071,3.96,penato01,Tony,Pena
73887,8.0,3.8671979904174805,17.854888880456123,19.17160783736545,20.364464612616857,7.84,penawi01,Wily Mo,Pena
73911,36.0,37.85214328765869,86.43814680931922,80.30926654241472,74.85313641249967,36.89,pendlji01,Jim,Pendleton
73929,29.0,21.007210731506348,51.8039201504958,49.18299108470629,42.99008402633121,20.37,pendlte01,Terry,Pendleton
74025,18.0,13.113369941711426,31.453700966688487,30.412076707040693,26.088604341519456,11.36,pepitjo01,Joe,Pepitone
74061,0.0,3.697774887084961,9.30080311508792,10.483826681502528,12.164488735986904,3.78,peraljh01,Jhonny,Peralta
